Target,AugmentedSentence
1,propagandist troll provide evidence lie said remove comment never said wikipedians fascists moron one
1,go eat shit yes think go eat shit comment fully true consisted false statements go eat shit stupid useless piece shit thank
1,due respect hersfoldat certain due pointyour belief reference attacks mistakenly refers boilerplate warnings severely misguided attacked continue attack continue treat others life treated guarantee lead life happiness
1,think talking talking person blocked fuck worthless cunt
1,jeffrey gay name get take criticism loser question reason mind fucking business ever kissed girl think least attractive one get fuck articles understand loser
1,oh man lulzy cow seconds takes anything looks like spend countless hours overreacting notifying admins bitching moaning completely trivial shit basically telling ban pissed revert edits say anything bothers bad christs sake battling bunch kids internet hope feel real proud forget look back simple add alex jones see also section tin foil hat war like want signs relief gone day lulz supplying mass quantities peace bother responding cause going bother reading ever
1,scientifically proven epitome arsehole stretched itching whines bitches pathetically wikipaedia cheers
1,bash org deleted bash org wikipedeia suck belgian dicklicking lil faggot fuckin die
1,gives right control edit wikipedia qualifications self appointed sad individual cannot make real world feels must big guy internet epitome wrong wikipedia
1,orangemango go f ing bible ing bible er go around songs arent considered greatest time
1,bully ass discuss one objected look talk page
1,unblock hell fat ugly clown never girlfriend scary interest fire alarms power block entire university people looked website guy position authority whatsoever look website guys creep takes camera everywhere takes pictures unsuspecting women honestly least take away blocking powers unfair block students fat piece shit please
1,benefit humanity reality nothing meaningless exercise completely meaningless life civilization favor move back england die wasting valuable breathable air resources important organizisms could enjoying like rats cockroaches subhuman piece rat filth get life go outside first time month cocksucker
1,fock ya bigot oh whoever removed cram walnuts spin original faggots pole natch
1,holy christ edits get life faggot
1,talk page keep bitching thanks
1,stop getting rid flags ufc wiki pages ever since start even show flags tale tape annoying cunts like reason people say wikipedia shit
1,fuck bastard think judas guy kieron richardson fucking dead seen done poor girl
1,blatant misuse wikipedia ihateyou
1,asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole asshole
1,rafael ara jo hey moron
1,full falsehoods numerous lies afrocentric myths present page including long disproven lies garret morgan really sad really pathetic
1,insult disgust
1,ah yes insane uses highly allusive language another humanities professor spout nonsense taxpayer expense hallowed cow meant say
1,awwwwww poor little femto like getting told take like man yes repeatedly warned think necessary state obvious thanks saying smart enough say smart know thinking know stop honest stop becasue bothered anything else line vandalism options vandalism exhausted warnings serious hour block hour block noooooooooooooooooooooo please subject horrible punishment take whole hours thanks confrontation pleasure usually people reply go straight hate list replying making way list entertainment values false accusations
1,liar understanding article windows movie maker general pertaining versions version feel caught red handed
1,oh give break watching arguing someone else way chaos little irate wonder nobody wants work damn article anymore go ahead file wqa ani feel necessary stand said topic annoying hell tired discussions sidetracked finger pointing bitch fests tired trying polite people frankly deserve anymore
1,hitomi kobayashi note fair use image blp infobox removed currently approved practice believe though image adhered policy originally uploaded fair use images film posters video covers sections films videos removed decorative even though still fit current policy least policy last checked unless film posters removed articles films biased removal give fuck course seen kind shit go one reasons come realisation complete waste time contribute content wikipedia place chat troll mention seem one admins seem give fuck occasionally
1,bomb diplomat hotel minutes ago feast tell government destroy everyplace
1,well life goes one cares one likes honestly white guy find picture black male semen face white woman offensive bitching stereotypes actually also stereotype nice day
1,missrain make rain cum face
1,f uck uck suggestbot
1,bastard stupid bitch mod cant act like youre boos around dont wikipedia clean edits dont even vandalise anything gave resources said show website said many times dont even watch show care im gonna report corrupt mod
1,dude shut fuck piss
1,hi hate
1,vandalizing mah page
1,w gr cery st ther day f und nice l lubricant r indi ns would like
1,bearcrap nothing amusing ndp attack queers replace factual edits farcical versions ip banning limp wristed
1,okay listne idiots amon amarth viking metal fuck sound nothing like tyr ensiferum viking metal stupid wikipedia full idiots looks like bodom norther kalmah power metal amon amarth melodic death melodic death fucking cunts
1,dude seriously fucking faggot get fucking life fucking prick second thought unplug mouse throw cord fan hang existense flawed
1,ass piece fucking shit mother frisco dike fuck dollars also dad jiggalo
1,yes blocked losing patience would constitute personal attack honest outspoken criticism based fact permitted though shameless hate speech expressed deserves vocal criticism discuss elsewhere place
1,nazis must fought everytime
1,suck cheesy dick
1,w vandalism putting back citations jackass
1,stfu kiss asshole
1,hi bet love blocking people nut sack cracker
1,idiot mongo reminding one started mess uncivil
1,wp dttr essay say anything wp dttr pointed practice according members community something would merely dismiss hand seem point editor pass threshold constitutes non newbie delta triangle sorry know make triangles keyboard concluded time newbie reasons mentioned explanation perception time type value judgment really want answer question say editor longer newbie reasonable command wikipedia works make false accusations copyright infringement make point communicating image uploaders familiarize right way communicate members community believe images retained without rationale use present thank making clear either reading messages deliberately churlish say anything images retained without rationale already explained clearly matter regarding rationale either illiterate lazy read comprehend perhaps engage discussion made edit summary thought appropriate quite tired obnoxious deletionists like triangle make false accusations attempt communicate others well persistent liars like think repeatedly putting words people mouths constitutes discussion like edit summaries tough shit
1,word dear moderator malik shabazz total fucking loser writing first response got little message original research saw name almost laughed arab fine could see rest story coming sure enough pictures malcolm former leader nation islam essentially black kkk fucking joke go cry white nothing last entry untrue thing even remotely questionable line majority people ghettos dropping school teen pregnancy true delete segment people getting scholarships harvard fact black politicians bits original research black kkk buddies need stop living fucking wake present whole world meritocracy plutocracy race winners win losers lose end
1,simply display ignorance fatuorum
1,rv rved edit rv back destroy
1,tony sidaway confirmed vocal scientologist often writes lengthy usenet posts describing involvement church scientology extolling virtues excellent accomplished example bureaucratic fuck tony spends hours lurking irc favorite nick sherilyn sideway cyber sex unsuspecting guys wikipedia fake aspie tony sidaway banned tony gives reasons banning blocked editor becausae stupid spelling error preserved obvious nutter let tell fuck troll appropriate words fuck sincerely suggest fuck almost kind pernicious stupid troll bother hngs ask always irc sherilyn sometimes netsex male sometimes female hell roleplay always played female mugs really pisses guy asks decides check ircname tony sidaway halfway thru real gender means much virtual sex first place hundreds real women walking around outside looking real sex tony sidaway routinely bureaucratic fucks wikipedia blocked tony log blocks also blocks others reasons like idiot particularly stupid troll admin persistently flaunting stupidly large signature multiple image inclusions also harasses banned users reverting anything write talk pages protecting simply saying attempted use talk page note wikipedia admins abuse bans anyone says slightest thing even vaguely related criticizing something even vaguely related admin also hides say example memorable quote sexual deviant since hold moral high ground see sense jumping rolling mud likes tony sidaway
1,nt vandalize anything faggot
1,ever replaced mentions pwinsider pwspyware dave scherer article site shithole get fuckers viruses careful nothing else get blocked crud ip page sad fucks vehemously editing fucking page nothing better sad pathetic lives
1,okay idiot dense person gute nacht
1,utc love rubbing gary leg november
1,get fucked dutch cunt
1,idiot idiot hahahhahahahahahhahahahahahhahahahahahahahahhahahahhhhhhhhhhhhhhhahaahhahahahahahahahahahahahahahahahahhahahahahahahahahahahahahahhahahahahahahahhahahhaahahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa yall dumbys haha man ever love hahahahahhahgngjhfbvdfb ifdsgvrfdgggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggd dislike vgfdbghdfjjgvnbfdsjb fdnbfdkbvdfsbdsflb
1,informing pink floyd fans much band sucks
1,lol queer
1,arguing idiots like playing chess pigeon matter good chess pigeon going knock pieces crap board strut around like victorious
1,big fuck scum earth gentleman big fuck motherfucker sir word gentleman deleted olamot con deserve th level hell reserved wikipedia deletionists first levels mild hope chuck norris deletes deletionists quickly painfully talk page full deletionism exploits everyone world hate hope die childless soon scum reproduce sorry get head seriously please reconsider attitude enact internet force towards people work burned books end burning human beings
1,italian eat shit win
1,audi please stop editing fuck talk contributions
1,response disk rotations im sure came shooting would cut head pointing head yea thats fast
1,dare call bloody vandal spend half life internet mean read write far know anyone write wikipedia long true referenced makes better article vandal hell last guy throws word around bit easily say sorry seeing vandal get cross people say yanks closed minded good mates states sir tired old cliche think bears attacking people joke maybe cos aussie take animal attacks pretty seriously like poor bugger steve irwin passed away bloody manners goodness sake ruined afternoon
